nombre,apellido_1,apellido_2,dni,email,telefono,movil,fecha_nacimiento,curso,fecha_matriculacion,poblacion,provincia,calle,extension,asignatura,nota
Cesar,Castillo,Campos,1905029P,cesar.castillo.campos@gmail.com,909036383,671311578,2005-07-06,DevOps & Cloud Computing Full Stack,2023-10-11,Orellana la Vieja,Badajoz,Federico García Lorca,17 4B,Docker,2
Cesar,Castillo,Campos,1905029P,cesar.castillo.campos@gmail.com,909036383,671311578,2005-07-06,DevOps & Cloud Computing Full Stack,2023-10-11,Orellana la Vieja,Badajoz,Federico García Lorca,17 4B,Base Linux,1
Cesar,Castillo,Campos,1905029P,cesar.castillo.campos@gmail.com,909036383,671311578,2005-07-06,DevOps & Cloud Computing Full Stack,2023-10-11,Orellana la Vieja,Badajoz,Federico García Lorca,17 4B,Introducción Despliegue en Servidores,3
Cesar,Castillo,Campos,1905029P,cesar.castillo.campos@gmail.com,909036383,671311578,2005-07-06,DevOps & Cloud Computing Full Stack,2023-10-11,Orellana la Vieja,Badajoz,Federico García Lorca,17 4B,Python,6
Cesar,Castillo,Campos,1905029P,cesar.castillo.campos@gmail.com,909036383,671311578,2005-07-06,DevOps & Cloud Computing Full Stack,2023-10-11,Orellana la Vieja,Badajoz,Federico García Lorca,17 4B,Plataformas Cloud y Kubernetes,10
Paula,Crespo,Guerrero,1799966D,paula.crespo.guerrero@gmail.com,959555363,691211654,2014-06-10,Aprende a Programar desde Cero,2023-10-25,Manzaneda,Ourense,Dolores Ibárruri,11 3A,Fundamentos de programación,6
Paula,Crespo,Guerrero,1799966D,paula.crespo.guerrero@gmail.com,959555363,691211654,2014-06-10,Aprende a Programar desde Cero,2023-10-25,Manzaneda,Ourense,Dolores Ibárruri,11 3A,Introducción a Python,4
Paula,Crespo,Guerrero,1799966D,paula.crespo.guerrero@gmail.com,959555363,691211654,2014-06-10,Aprende a Programar desde Cero,2023-10-25,Manzaneda,Ourense,Dolores Ibárruri,11 3A,Introducción a Java,1
Paula,Crespo,Guerrero,1799966D,paula.crespo.guerrero@gmail.com,959555363,691211654,2014-06-10,Aprende a Programar desde Cero,2023-10-25,Manzaneda,Ourense,Dolores Ibárruri,11 3A,Prompt Engineering,9
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Swift desde 0,6
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Swift & Storyboards,1
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Kotlin desde cero,0
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Kotlin Avanzado,3
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Modelado de datos & SQL,7
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Introducción a GNU/Linux,10
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Fundamentos de Autolayout,1
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Arquitectura y código de calidad,8
Raul,Navarro,Torres,1693012M,raul.navarro.torres@gmail.com,939452223,643190163,2014-03-29,Desarrollo de Apps Móviles Full Stack,2023-09-30,Santa Cruz de la Zarza,Toledo,Federico García Lorca,50 1A,Fundamentos de ConstraintLayout,9
Maria isabel,Cano,Cruz,5405341L,maria isabel.cano.cruz@gmail.com,926366418,686658782,2006-02-21,Aprende a Programar desde Cero,2023-10-26,Navezuelas,Cáceres,Real,73 2Izq.,Fundamentos de programación,1
Maria isabel,Cano,Cruz,5405341L,maria isabel.cano.cruz@gmail.com,926366418,686658782,2006-02-21,Aprende a Programar desde Cero,2023-10-26,Navezuelas,Cáceres,Real,73 2Izq.,Introducción a Python,0
Maria isabel,Cano,Cruz,5405341L,maria isabel.cano.cruz@gmail.com,926366418,686658782,2006-02-21,Aprende a Programar desde Cero,2023-10-26,Navezuelas,Cáceres,Real,73 2Izq.,Introducción a Java,10
Maria isabel,Cano,Cruz,5405341L,maria isabel.cano.cruz@gmail.com,926366418,686658782,2006-02-21,Aprende a Programar desde Cero,2023-10-26,Navezuelas,Cáceres,Real,73 2Izq.,Prompt Engineering,4
Antonia,Molina,Soto,8105656L,antonia.molina.soto@gmail.com,931317040,677869349,2010-02-07,Marketing Digital y Análisis de Datos,2023-09-18,Campos del Río,Murcia,Iglesia,43 3D,Ecommerce – Plan de desarrollo y Estrategia,8
Antonia,Molina,Soto,8105656L,antonia.molina.soto@gmail.com,931317040,677869349,2010-02-07,Marketing Digital y Análisis de Datos,2023-09-18,Campos del Río,Murcia,Iglesia,43 3D,SEO – Posicionamiento en buscadores,8
Antonia,Molina,Soto,8105656L,antonia.molina.soto@gmail.com,931317040,677869349,2010-02-07,Marketing Digital y Análisis de Datos,2023-09-18,Campos del Río,Murcia,Iglesia,43 3D,"SEM, PPC, Display & Social Ads",5
Antonia,Molina,Soto,8105656L,antonia.molina.soto@gmail.com,931317040,677869349,2010-02-07,Marketing Digital y Análisis de Datos,2023-09-18,Campos del Río,Murcia,Iglesia,43 3D,Email Marketing,7
Fatima,Blanco,Crespo,2973421G,fatima.blanco.crespo@gmail.com,937043190,652909661,1999-04-15,Aprende a Programar desde Cero,2023-09-21,Lemoa,Bizkaia,Monjas,87 2A,Fundamentos de programación,3
Fatima,Blanco,Crespo,2973421G,fatima.blanco.crespo@gmail.com,937043190,652909661,1999-04-15,Aprende a Programar desde Cero,2023-09-21,Lemoa,Bizkaia,Monjas,87 2A,Introducción a Python,10
Fatima,Blanco,Crespo,2973421G,fatima.blanco.crespo@gmail.com,937043190,652909661,1999-04-15,Aprende a Programar desde Cero,2023-09-21,Lemoa,Bizkaia,Monjas,87 2A,Introducción a Java,7
Fatima,Blanco,Crespo,2973421G,fatima.blanco.crespo@gmail.com,937043190,652909661,1999-04-15,Aprende a Programar desde Cero,2023-09-21,Lemoa,Bizkaia,Monjas,87 2A,Prompt Engineering,7
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Swift desde 0,2
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Swift & Storyboards,3
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Kotlin desde cero,5
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Kotlin Avanzado,6
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Modelado de datos & SQL,4
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Introducción a GNU/Linux,1
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Fundamentos de Autolayout,5
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Arquitectura y código de calidad,9
Jose ramon,Molina,Ferrer,8279211Q,jose ramon.molina.ferrer@gmail.com,955670297,658987132,2009-10-18,Desarrollo de Apps Móviles Full Stack,2023-10-12,Chantada,Lugo,Mariana Pineda,15 1C,Fundamentos de ConstraintLayout,3
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Prompt Engineering,9
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Git & GitHub,0
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,"Fundamentos de Web: HTML5, CSS3",9
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Modelado de datos & SQL,5
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Introducción a JavaScript,0
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Desarrollo frontend con JavaScript,5
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Web Components,8
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Frontend PRO,1
Ines,Vega,Prieto,1477369X,ines.vega.prieto@gmail.com,992317723,631320971,2012-01-28,Desarrollo Web Full Stack,2023-10-22,Valle de Santa Ana,Badajoz,Sol,67 4A,Testing con JavaScript,1
Nuria,Saez,Ferrer,9400343J,nuria.saez.ferrer@gmail.com,984322744,658729635,1993-07-07,DevOps & Cloud Computing Full Stack,2023-10-31,"Real de Gandia, el",Valencia/València,Constitución,58 3A,Docker,2
Nuria,Saez,Ferrer,9400343J,nuria.saez.ferrer@gmail.com,984322744,658729635,1993-07-07,DevOps & Cloud Computing Full Stack,2023-10-31,"Real de Gandia, el",Valencia/València,Constitución,58 3A,Base Linux,7
Nuria,Saez,Ferrer,9400343J,nuria.saez.ferrer@gmail.com,984322744,658729635,1993-07-07,DevOps & Cloud Computing Full Stack,2023-10-31,"Real de Gandia, el",Valencia/València,Constitución,58 3A,Introducción Despliegue en Servidores,6
Nuria,Saez,Ferrer,9400343J,nuria.saez.ferrer@gmail.com,984322744,658729635,1993-07-07,DevOps & Cloud Computing Full Stack,2023-10-31,"Real de Gandia, el",Valencia/València,Constitución,58 3A,Python,5
Nuria,Saez,Ferrer,9400343J,nuria.saez.ferrer@gmail.com,984322744,658729635,1993-07-07,DevOps & Cloud Computing Full Stack,2023-10-31,"Real de Gandia, el",Valencia/València,Constitución,58 3A,Plataformas Cloud y Kubernetes,7
Ana maria,Torres,Torres,4440094J,ana maria.torres.torres@gmail.com,932227366,698674293,1999-01-24,Marketing Digital y Análisis de Datos,2023-10-21,Hornachuelos,Córdoba,Monjas,8 1A,Ecommerce – Plan de desarrollo y Estrategia,1
Ana maria,Torres,Torres,4440094J,ana maria.torres.torres@gmail.com,932227366,698674293,1999-01-24,Marketing Digital y Análisis de Datos,2023-10-21,Hornachuelos,Córdoba,Monjas,8 1A,"SEM, PPC, Display & Social Ads",0
Ana maria,Torres,Torres,4440094J,ana maria.torres.torres@gmail.com,932227366,698674293,1999-01-24,Marketing Digital y Análisis de Datos,2023-10-21,Hornachuelos,Córdoba,Monjas,8 1A,Email Marketing,0
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Prompt Engineering,1
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Git & GitHub,3
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,"Fundamentos de Web: HTML5, CSS3",9
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Modelado de datos & SQL,4
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Introducción a JavaScript,4
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Fundamentos de React,4
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Desarrollo frontend con JavaScript,5
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Web Components,9
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Frontend PRO,5
Maria luisa,Suarez,Lorenzo,1519082R,maria luisa.suarez.lorenzo@gmail.com,934374377,662785065,2007-08-29,Desarrollo Web Full Stack,2023-11-01,Riudoms,Tarragona,Reina Sofía,26 1B,Testing con JavaScript,4
Maria mar,Iglesias,Medina,2012348D,maria mar.iglesias.medina@gmail.com,943204053,683353411,1996-08-31,DevOps & Cloud Computing Full Stack,2023-10-15,Alaminos,Guadalajara,Clara Campoamor,18 4Izq.,Docker,6
Maria mar,Iglesias,Medina,2012348D,maria mar.iglesias.medina@gmail.com,943204053,683353411,1996-08-31,DevOps & Cloud Computing Full Stack,2023-10-15,Alaminos,Guadalajara,Clara Campoamor,18 4Izq.,Base Linux,7
Maria mar,Iglesias,Medina,2012348D,maria mar.iglesias.medina@gmail.com,943204053,683353411,1996-08-31,DevOps & Cloud Computing Full Stack,2023-10-15,Alaminos,Guadalajara,Clara Campoamor,18 4Izq.,Introducción Despliegue en Servidores,6
Maria mar,Iglesias,Medina,2012348D,maria mar.iglesias.medina@gmail.com,943204053,683353411,1996-08-31,DevOps & Cloud Computing Full Stack,2023-10-15,Alaminos,Guadalajara,Clara Campoamor,18 4Izq.,Python,4
Maria mar,Iglesias,Medina,2012348D,maria mar.iglesias.medina@gmail.com,943204053,683353411,1996-08-31,DevOps & Cloud Computing Full Stack,2023-10-15,Alaminos,Guadalajara,Clara Campoamor,18 4Izq.,Plataformas Cloud y Kubernetes,9
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Swift desde 0,8
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Swift & Storyboards,9
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Kotlin desde cero,7
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Kotlin Avanzado,2
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Modelado de datos & SQL,8
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Introducción a GNU/Linux,5
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Fundamentos de Autolayout,6
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Arquitectura y código de calidad,10
Sergio,Santana,Ortiz,6364232V,sergio.santana.ortiz@gmail.com,900024628,615864235,2010-10-20,Desarrollo de Apps Móviles Full Stack,2023-09-22,Iglesias,Burgos,Dulcinea,59 1B,Fundamentos de ConstraintLayout,10
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Prompt Engineering,9
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Git & GitHub,7
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,"Fundamentos de Web: HTML5, CSS3",0
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Modelado de datos & SQL,3
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Introducción a JavaScript,9
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Fundamentos de React,2
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Desarrollo frontend con JavaScript,7
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Web Components,5
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Frontend PRO,5
Vicente,Nuñez,Gutierrez,3507184Y,vicente.nuñez.gutierrez@gmail.com,930061336,635111556,1992-07-11,Desarrollo Web Full Stack,2023-09-17,Zerain,Gipuzkoa,Pablo Picasso,71 2A,Testing con JavaScript,3
Mateo,Morales,Calvo,7885880P,mateo.morales.calvo@gmail.com,976137999,636916312,2000-09-09,DevOps & Cloud Computing Full Stack,2023-11-01,Palacios de la Valduerna,León,Reina Sofía,82 3D,Docker,10
Mateo,Morales,Calvo,7885880P,mateo.morales.calvo@gmail.com,976137999,636916312,2000-09-09,DevOps & Cloud Computing Full Stack,2023-11-01,Palacios de la Valduerna,León,Reina Sofía,82 3D,Base Linux,5
Mateo,Morales,Calvo,7885880P,mateo.morales.calvo@gmail.com,976137999,636916312,2000-09-09,DevOps & Cloud Computing Full Stack,2023-11-01,Palacios de la Valduerna,León,Reina Sofía,82 3D,Introducción Despliegue en Servidores,5
Mateo,Morales,Calvo,7885880P,mateo.morales.calvo@gmail.com,976137999,636916312,2000-09-09,DevOps & Cloud Computing Full Stack,2023-11-01,Palacios de la Valduerna,León,Reina Sofía,82 3D,Python,5
Mateo,Morales,Calvo,7885880P,mateo.morales.calvo@gmail.com,976137999,636916312,2000-09-09,DevOps & Cloud Computing Full Stack,2023-11-01,Palacios de la Valduerna,León,Reina Sofía,82 3D,Plataformas Cloud y Kubernetes,5
Angel,Vega,Leon,1411960J,angel.vega.leon@gmail.com,973365271,668162908,1998-02-23,DevOps & Cloud Computing Full Stack,2023-10-08,Valle de Santa Ana,Badajoz,Ramón y Cajal,22 3A,Docker,8
Angel,Vega,Leon,1411960J,angel.vega.leon@gmail.com,973365271,668162908,1998-02-23,DevOps & Cloud Computing Full Stack,2023-10-08,Valle de Santa Ana,Badajoz,Ramón y Cajal,22 3A,Base Linux,2
Angel,Vega,Leon,1411960J,angel.vega.leon@gmail.com,973365271,668162908,1998-02-23,DevOps & Cloud Computing Full Stack,2023-10-08,Valle de Santa Ana,Badajoz,Ramón y Cajal,22 3A,Introducción Despliegue en Servidores,9
Angel,Vega,Leon,1411960J,angel.vega.leon@gmail.com,973365271,668162908,1998-02-23,DevOps & Cloud Computing Full Stack,2023-10-08,Valle de Santa Ana,Badajoz,Ramón y Cajal,22 3A,Python,7
Angel,Vega,Leon,1411960J,angel.vega.leon@gmail.com,973365271,668162908,1998-02-23,DevOps & Cloud Computing Full Stack,2023-10-08,Valle de Santa Ana,Badajoz,Ramón y Cajal,22 3A,Plataformas Cloud y Kubernetes,5
Ines,Sanchez,Cortes,3919810N,ines.sanchez.cortes@gmail.com,940026994,670985965,2009-10-02,DevOps & Cloud Computing Full Stack,2023-11-01,Ventosilla y Tejadilla,Segovia,Isabel la Católica,79 1Der.,Docker,1
Ines,Sanchez,Cortes,3919810N,ines.sanchez.cortes@gmail.com,940026994,670985965,2009-10-02,DevOps & Cloud Computing Full Stack,2023-11-01,Ventosilla y Tejadilla,Segovia,Isabel la Católica,79 1Der.,Base Linux,10
Ines,Sanchez,Cortes,3919810N,ines.sanchez.cortes@gmail.com,940026994,670985965,2009-10-02,DevOps & Cloud Computing Full Stack,2023-11-01,Ventosilla y Tejadilla,Segovia,Isabel la Católica,79 1Der.,Introducción Despliegue en Servidores,3
Ines,Sanchez,Cortes,3919810N,ines.sanchez.cortes@gmail.com,940026994,670985965,2009-10-02,DevOps & Cloud Computing Full Stack,2023-11-01,Ventosilla y Tejadilla,Segovia,Isabel la Católica,79 1Der.,Python,6
Ines,Sanchez,Cortes,3919810N,ines.sanchez.cortes@gmail.com,940026994,670985965,2009-10-02,DevOps & Cloud Computing Full Stack,2023-11-01,Ventosilla y Tejadilla,Segovia,Isabel la Católica,79 1Der.,Plataformas Cloud y Kubernetes,2
Vicente,Carrasco,Aguilar,6030248Q,vicente.carrasco.aguilar@gmail.com,902728685,634403232,1995-03-22,Aprende a Programar desde Cero,2023-09-29,Robledo,Albacete,Iglesia,14 3B,Fundamentos de programación,10
Vicente,Carrasco,Aguilar,6030248Q,vicente.carrasco.aguilar@gmail.com,902728685,634403232,1995-03-22,Aprende a Programar desde Cero,2023-09-29,Robledo,Albacete,Iglesia,14 3B,Introducción a Python,10
Vicente,Carrasco,Aguilar,6030248Q,vicente.carrasco.aguilar@gmail.com,902728685,634403232,1995-03-22,Aprende a Programar desde Cero,2023-09-29,Robledo,Albacete,Iglesia,14 3B,Introducción a Java,1
Vicente,Carrasco,Aguilar,6030248Q,vicente.carrasco.aguilar@gmail.com,902728685,634403232,1995-03-22,Aprende a Programar desde Cero,2023-09-29,Robledo,Albacete,Iglesia,14 3B,Prompt Engineering,2
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Prompt Engineering,1
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Git & GitHub,10
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,"Fundamentos de Web: HTML5, CSS3",5
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Modelado de datos & SQL,9
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Introducción a JavaScript,3
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Fundamentos de React,4
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Desarrollo frontend con JavaScript,8
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Web Components,8
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Frontend PRO,10
Antonia,Vega,Herrera,5137188T,antonia.vega.herrera@gmail.com,988626559,641002285,2012-10-25,Desarrollo Web Full Stack,2023-10-29,Motilleja,Albacete,Clara Campoamor,34 2Izq.,Testing con JavaScript,6
